available;dwellingId;rent;lat;deletedAt;lng;size;rooms;year;month
;183781;10400;55.6608429;14-07-2017;12.5030899;80;2;2017;7
;158996;15000;55.6671677;15-02-2017;12.549365;60;3;2017;2
;47955;3300;55.6721916;30-06-2014;12.5119333;15;1;2014;6
;57152;4000;55.6674004;14-08-2014;12.5972538;15;1;2014;8
;163844;4000;55.6813202;29-03-2017;12.4900093;12;1;2017;3
;10892;14900;55.6608429;24-10-2012;12.5030899;116;5;2012;10
;134116;13500;55.7274017;29-06-2016;12.4786539;98;4;2016;6
;162357;3500;55.6534729;06-03-2017;12.6027555;22;1;2017;3
;241483;12383;55.704216;09-11-2018;12.5219822;94;3;2018;11
;232344;19500;55.6590385;09-08-2018;12.5710688;123;3;2018;8
;252605;36000;55.7158737;20-03-2019;12.6065216;128;3;2019;3
;163776;15000;55.7090721;11-04-2017;12.5857658;94;3;2017;4
;98144;7189;55.6813545;14-01-2016;12.5162983;105;4;2016;1
;138671;4500;55.6609421;14-08-2016;12.6208858;14;1;2016;8
;208722;2500;55.6563568;25-01-2018;12.4643183;35;1;2018;1
;171631;12000;55.7543259;17-05-2017;12.5814409;73;3;2017;5
;139748;15800;55.6486053;24-08-2016;12.5524931;104;4;2016;8
;68755;7500;55.6917267;12-11-2014;12.5293722;54;2;2014;11
;56881;4000;55.6644249;15-09-2014;12.5833635;15;1;2014;9
;205578;16900;55.6714592;22-01-2018;12.5341129;109;4;2018;1
;226365;NA;55.6977615;03-08-2018;12.50529;72;NA;2018;8
;163302;6000;55.6791077;24-04-2017;12.5274506;20;1;2017;4
;52165;11050;55.6608429;14-07-2014;12.5030899;89;3;2014;7
;143215;25500;55.6915779;03-11-2016;12.5801029;190;5;2016;11
;238173;17500;55.6862373;24-09-2018;12.591692;107;3;2018;9
;244194;12375.89;55.652729;29-11-2018;12.54811;85;3;2018;11
;117029;13750;55.7072945;09-02-2016;12.5830545;74;2;2016;2
;251513;16188;55.6559753;;12.6143913;111;3;1900;1
;229046;19000;55.6892242;21-09-2018;12.5571795;156;5;2018;9
;29335;3886;55.6564331;05-12-2013;12.5104828;10;1;2013;12
;209426;14700;55.6608429;15-02-2018;12.5030899;107;4;2018;2
;222363;5500;55.7054176;13-04-2018;12.5444002;22;1;2018;4
;47680;2700;55.7008781;30-06-2014;12.5531063;10;1;2014;6
;157060;14800;55.6875038;06-02-2017;12.5098028;81;4;2017;2
;207022;9470.54;55.6781006;14-12-2017;12.4511862;80;2;2017;12
;123220;13800;55.6609612;27-04-2016;12.5726204;73;2;2016;4
;233093;18500;55.6812439;31-08-2018;12.574399;125;4;2018;8
;241115;20900;55.7096291;04-12-2018;12.5768661;135;5;2018;12
;183669;19985;55.7096291;15-09-2017;12.5768661;117;4;2017;9
;10031;19500;55.6742096;05-12-2012;12.5416641;139;5;2012;12
;24912;10994.53;55.6596642;10-09-2013;12.5705376;90;3;2013;9
;180275;14600;55.6583824;13-07-2017;12.6343117;101;3;2017;7
;158939;11500;55.7576103;07-03-2017;12.5334311;66;2;2017;3
;149847;17000;55.6782494;15-11-2016;12.5736504;107;3;2016;11
;31591;4200;55.7094269;23-01-2014;12.586833;15;1;2014;1
;204933;38000;55.6878815;26-04-2018;12.594676;220;6;2018;4
;192576;4900;55.6835289;11-10-2017;12.5338669;11;1;2017;10
;208638;15300;55.6508751;27-12-2017;12.5991888;125;4;2017;12
;210075;4500;55.6880226;04-02-2018;12.5920267;8;1;2018;2
;241180;18800;55.6468163;01-11-2018;12.5530424;112;3;2018;11
;13622;11343.38;55.6351471;11-12-2012;12.5742178;99;3;2012;12
;234278;NA;55.6711998;27-08-2018;12.5840101;122;NA;2018;8
;165841;2900;55.7574768;01-04-2017;12.5706797;12;1;2017;4
;98397;8272;55.7208977;03-08-2015;12.4840755;110;3;2015;8
;246539;18500;55.6714592;14-02-2019;12.5746803;140;4;2019;2
;246045;12950;55.6674995;;12.62181;92;3;1900;1
;136513;15817;55.6489716;25-07-2016;12.5524588;104;4;2016;7
;162353;2100;55.663353;23-02-2017;12.6029119;26;1;2017;2
;122097;14500;55.6199379;18-07-2016;12.5729256;56;2;2016;7
;250963;15250;55.7071304;22-02-2019;12.5950212;89;3;2019;2
;182355;10150.4;55.6508751;12-07-2017;12.5991888;65;2;2017;7
;142745;17000;55.6486053;14-09-2016;12.5524931;112;4;2016;9
;173976;8063.42;55.6562996;18-05-2017;12.5187492;60;2;2017;5
;247677;8429.17;55.6795082;18-01-2019;12.5512695;43;1;2019;1
;12577;12832.01;55.6561127;17-01-2013;12.5115175;114;4;2013;1
;252138;15900;55.6647987;;12.6110897;113;4;1900;1
;183800;12700;55.6608429;14-07-2017;12.5030899;86;3;2017;7
;171817;13280;55.648571;15-06-2017;12.5420275;96;3;2017;6
;183754;14000;55.6509819;14-09-2017;12.5500031;84;3;2017;9
;70078;9000;55.6833763;15-12-2014;12.5363512;71;3;2014;12
;205580;5000;55.6862373;08-12-2017;12.591692;10;1;2017;12
;39178;22467;55.6859512;13-05-2014;12.5891113;200;5;2014;5
;209885;12400;55.7179947;07-01-2018;12.4355097;93;3;2018;1
;229014;25000;55.7000351;14-06-2018;12.5824986;167;6;2018;6
;237755;8500;55.7062912;12-09-2018;12.5769119;30;1;2018;9
;184488;14550;55.6612167;21-07-2017;12.6194324;98;3;2017;7
;218597;12400;55.6508751;01-03-2018;12.5991888;81;3;2018;3
;201294;11700;55.6629601;08-11-2017;12.6235332;67;2;2017;11
01-07-2019;248516;14850;55.7593079;;12.4516582;116;4;2019;7
;188030;17500;55.7367973;15-08-2017;12.5491934;112;6;2017;8
;206404;11850;55.6542015;09-12-2017;12.5486202;60;2;2017;12
;210310;8300;55.6639404;11-01-2018;12.5855894;81;3;2018;1
;194489;8000;55.5856667;04-10-2017;12.6487913;65;2;2017;10
;253078;15500;55.6635704;;12.6234903;111;4;1900;1
;179747;15500;55.6461906;01-10-2017;12.5525198;106;4;2017;10
;123852;3300;55.6644325;30-04-2016;12.6188192;10;1;2016;4
;134271;12000;55.732811;12-07-2016;12.5711231;83;4;2016;7
;106385;11500;55.7119179;14-10-2015;12.5716114;72;3;2015;10
;111742;3800;55.6753159;07-12-2015;12.5168304;10;1;2015;12
;181817;12794;55.6551857;07-07-2017;12.5485439;89;3;2017;7
;40676;3300;55.6416473;30-04-2014;12.5940418;15;1;2014;4
;232839;17500;55.6995888;20-07-2018;12.5826492;110;4;2018;7
;164884;23000;55.6353493;11-08-2017;12.5770187;151;6;2017;8
;14434;12800;55.6490517;07-04-2013;12.5352726;88;3;2013;4
;178467;8600;55.6856575;27-06-2017;12.481288;42;1;2017;6
;96022;22000;55.729805;20-07-2015;12.5691996;176;7;2015;7
;151514;26000;55.6848946;31-01-2017;12.5939608;179;5;2017;1
;226254;15750;55.6928215;29-05-2018;12.5224628;105;4;2018;5
;52130;29975;55.646183;05-09-2014;12.5524836;202;6;2014;9
;41454;16500;55.6830711;15-04-2014;12.5751867;96;3;2014;4
;127834;12500;55.6322975;13-05-2016;12.5744886;107;3;2016;5
;140276;45000;55.739994;27-09-2016;12.5720072;318;11;2016;9
;145840;17500;55.6778526;18-04-2018;12.5736923;108;3;2018;4
;226676;NA;55.7117081;09-10-2018;12.5725842;99;3;2018;10
;193461;7500;55.6413193;18-10-2017;12.6393948;80;1;2017;10
;30874;4000;55.6847153;16-01-2014;12.6130476;13;1;2014;1
;113428;24800;55.7576103;17-12-2015;12.5334311;150;4;2015;12
;55204;13200;55.6508751;01-08-2014;12.5991888;106;4;2014;8
;149848;5100;55.6979904;30-11-2016;12.5828075;27;1;2016;11
;52558;6976.4;55.738327;07-07-2014;12.536643;60;2;2014;7
;38450;12900;55.6708832;07-04-2014;12.5909624;68;3;2014;4
;147419;19990;55.6862373;25-10-2016;12.591692;172;4;2016;10
;131628;15000;55.6451569;23-08-2016;12.550005;97;4;2016;8
;84961;8464;55.6241608;28-03-2015;12.4273119;128;5;2015;3
;243740;14705;55.6491928;18-02-2019;12.54881;85;3;2019;2
;248223;14195;55.6568336;31-01-2019;12.5908566;97;3;2019;1
;123666;19293.33;55.70718;14-12-2016;12.5957508;130;4;2016;12
;95943;4500;55.7513466;08-07-2015;12.525672;12;1;2015;7
;166187;12300;55.6608429;17-03-2017;12.5030899;92;3;2017;3
;134011;3500;55.6862373;02-07-2016;12.591692;13;1;2016;7
;213737;16177;55.684269;02-02-2018;12.5700703;139;3;2018;2
;237829;15900;55.6641998;;12.5932398;102;3;1900;1
;214280;35000;55.7490425;23-02-2018;12.5615034;173;5;2018;2
;64200;11000;55.7537231;30-10-2014;12.5664845;84;3;2014;10
;207360;16150;55.6597137;15-12-2017;12.5710049;114;4;2017;12
;243355;13750;55.6447563;01-03-2019;12.5472946;100;3;2019;3
;161216;23000;55.6507072;09-02-2017;12.5481758;142;4;2017;2
;29558;16000;55.6787262;08-01-2014;12.5781097;85;2;2014;1
;104893;11626.66;55.7254372;06-10-2015;12.4786253;97;3;2015;10
;6699;17000;55.6608429;11-10-2012;12.5030899;125;5;2012;10
;172229;14400;55.659729;01-06-2017;12.5143566;102;4;2017;6
;175051;8700;55.6856575;20-05-2017;12.481288;40;1;2017;5
;173432;3800;55.6610184;09-05-2017;12.614852;14;1;2017;5
;191319;15000;55.6608429;18-09-2017;12.5030899;117;4;2017;9
;169438;14933.33;55.6207886;20-04-2017;12.5732546;112;4;2017;4
;11150;12965;55.6367607;05-12-2012;12.6187668;127;4;2012;12
;189298;14300;55.6596375;19-10-2017;12.5146999;113;3;2017;10
;179169;13120;55.646801;19-07-2017;12.5443497;96;3;2017;7
;169504;5000;55.6862373;24-04-2017;12.591692;72;1;2017;4
;167385;13250;55.682373;29-03-2017;12.5763321;71;2;2017;3
;128747;14990.42;55.6583481;19-07-2016;12.5929699;114;4;2016;7
;160834;9000;55.6661186;08-03-2017;12.548274;90;3;2017;3
;33570;14250;55.6466026;12-03-2014;12.5494938;123;3;2014;3
;115680;5000;55.6953773;07-02-2016;12.5613708;48;1;2016;2
;175457;6000;55.6475677;30-06-2017;12.4128723;70;2;2017;6
;197839;13386.67;55.6617432;19-10-2017;12.5936251;100;3;2017;10
;111936;21000;55.7082253;30-03-2016;12.5962648;101;4;2016;3
;183691;12955;55.6603889;31-07-2017;12.5127583;88;NA;2017;7
;210125;19804;55.6928902;17-02-2018;12.5478048;175;4;2018;2
;103778;12500;55.6429482;21-09-2015;12.5844002;94;3;2015;9
;131578;3899;55.7062912;30-06-2016;12.4325333;15;1;2016;6
;200589;19425;55.6978989;03-11-2017;12.5421743;126;3;2017;11
;84509;10250;55.7158737;08-05-2015;12.6065216;60;2;2015;5
;209087;7500;55.6242905;04-01-2018;12.4274979;103;4;2018;1
;187082;15000;55.6975288;06-11-2017;12.594882;76;2;2017;11
;235821;14464.08;55.684639;22-10-2018;12.5019798;105;3;2018;10
;147377;22995;55.6852341;02-07-2017;12.5926332;118;3;2017;7
;213335;14900;55.6593704;21-02-2018;12.5129604;103;4;2018;2
;193554;16004;55.6450462;04-10-2017;12.5503368;98;4;2017;10
;180262;12968.88;55.6534882;17-10-2017;12.5188599;108;3;2017;10
;148144;24100;55.757309;14-11-2016;12.5757961;241;7;2016;11
;239219;NA;55.6515694;14-01-2019;12.5558395;101;NA;2019;1
;138700;15500;55.6972084;20-10-2016;12.5976372;85;2;2016;10
;17599;55000;55.6722145;26-04-2013;12.5336103;619;15;2013;4
;225340;12900;55.6487617;14-05-2018;12.5520964;79;2;2018;5
;158708;4500;55.6298141;18-02-2017;12.4486618;14;1;2017;2
;254751;15495;55.6488762;07-04-2019;12.554678;102;4;2019;4
;200766;13000;55.6508751;07-01-2018;12.5991888;129;4;2018;1
;145105;3800;55.7043648;14-10-2016;12.5418119;15;1;2016;10
;74145;24000;55.7344933;06-01-2015;12.5283527;180;6;2015;1
;149469;3500;55.6663895;14-11-2016;12.445796;13;1;2016;11
;126958;15648;55.7096291;24-06-2016;12.5768661;96;3;2016;6
;90151;13750;55.6646194;25-06-2015;12.4052858;138;3;2015;6
;88940;18995;55.7374306;20-05-2015;12.4454927;183;5;2015;5
;168107;6600;55.7315979;10-04-2017;12.5139694;45;2;2017;4
;32766;17500;55.7048683;24-04-2014;12.501503;150;4;2014;4
;141551;15000;55.6486053;30-09-2016;12.5524931;104;4;2016;9
;203368;11245;55.6840439;11-12-2017;12.5757437;47;1;2017;12
;12596;14700;55.6466026;29-11-2012;12.5494938;132;4;2012;11
;220683;5000;55.6651192;01-04-2018;12.6187449;36;1;2018;4
;251640;5137;55.645649;20-02-2019;12.6244192;69;3;2019;2
;48670;6500;55.7294579;24-06-2014;12.5236244;65;3;2014;6
;55177;12750;55.6508751;04-08-2014;12.5991888;105;4;2014;8
;47482;30900;55.6842499;30-05-2014;12.5246086;215;7;2014;5
;46718;4800;55.6961441;21-06-2014;12.5458097;20;1;2014;6
;90663;8525;55.6240387;20-05-2015;12.4771967;79;2;2015;5
;217749;5952.88;55.6821709;23-02-2018;12.4858398;50;2;2018;2
;169310;5317;55.7116013;06-05-2017;12.5605011;17;1;2017;5
;149874;7305;55.6698647;10-11-2016;12.5509596;83;3;2016;11
;138911;18439.41;55.6850052;09-01-2017;12.5713282;154;4;2017;1
;110219;14325;55.6532173;18-11-2015;12.5189695;113;3;2015;11
;246724;14000;55.6454353;01-03-2019;12.5481911;91;3;2019;3
;220505;23000;55.6776619;13-03-2018;12.5555344;115;3;2018;3
;243793;12800;55.6751442;27-12-2018;12.5366163;84;3;2018;12
;53129;3700;55.7006645;06-08-2014;12.5353327;10;1;2014;8
;146449;21000;55.6508217;23-01-2017;12.607563;147;4;2017;1
;45935;3900;55.6663322;27-07-2014;12.5393343;20;1;2014;7
;104547;15049;55.7076988;05-11-2015;12.4524384;153;6;2015;11
;174783;13300;55.6490517;08-09-2017;12.5352726;85;3;2017;9
;163549;14000;55.6343651;24-05-2017;12.5784712;89;3;2017;5
;48373;6000;55.6551476;06-06-2014;12.6101933;45;2;2014;6
;170372;12500;55.6951981;22-04-2017;12.597887;73;2;2017;4
;54772;1900;55.7090302;03-08-2014;12.5332022;10;1;2014;8
;1971;8750;55.7096291;27-12-2011;12.5768661;70;3;2011;12
;217704;13300;55.6458893;04-05-2018;12.549921;91;NA;2018;5
;33935;3800;55.6842461;02-05-2014;12.5117598;12;1;2014;5
;236169;15867;55.6762505;17-09-2018;12.4370098;119;4;2018;9
;127872;3000;55.7299881;26-06-2016;12.4021473;35;1;2016;6
;224580;17313;55.6725311;10-07-2018;12.573658;106;3;2018;7
;226146;15950;55.7062798;17-05-2018;12.5769377;91.5;3;2018;5
;196284;12000;55.7070618;15-01-2018;12.5851631;64;2;2018;1
;108333;28500;55.6455116;09-12-2015;12.5478773;146;5;2015;12
01-06-2019;253326;13100;55.6221542;;12.573595;84;3;2019;6
;147259;4500;55.6489105;01-11-2016;12.6128902;14;1;2016;11
;233972;12088;55.704216;13-08-2018;12.5219822;95;3;2018;8
;168223;6500;55.6609764;03-04-2017;12.6245298;65;2;2017;4
;194316;6000;55.6862373;23-10-2017;12.591692;15;1;2017;10
;112264;9250;55.7106361;13-12-2015;12.5230322;75;1;2015;12
;93701;3000;55.693943;17-06-2015;12.5422678;13;1;2015;6
;117556;13400;55.703907;02-02-2016;12.5215836;80;3;2016;2
;212867;16000;55.6508751;30-01-2018;12.5991888;139;4;2018;1
;105686;14500;55.70644;21-11-2015;12.5351677;85;3;2015;11
;147090;20130;55.7061958;25-10-2016;12.5751514;123;5;2016;10
;163280;28000;55.6823883;08-04-2017;12.5858221;221;6;2017;4
;149601;15938;55.6489716;08-11-2016;12.5524588;102;4;2016;11
;195968;14433.88;55.6566505;27-12-2017;12.5913801;121;3;2017;12
;200692;4500;55.694809;02-01-2018;12.5468559;12;1;2018;1
;87595;3200;55.681778;20-05-2015;12.5091352;9;1;2015;5
;55299;13500;55.6847038;04-08-2014;12.6148949;92;4;2014;8
;180428;12950;55.7099266;25-07-2017;12.5727749;69;3;2017;7
;2892;10975;55.6349487;13-01-2012;12.574152;99;3;2012;1
;222632;13218.27;55.6526718;04-06-2018;12.5191898;106;3;2018;6
;62018;4800;55.6591682;15-10-2014;12.4815922;90;1;2014;10
;75791;17150;55.6508751;13-01-2015;12.5991888;134;4;2015;1
;104947;3500;55.6978455;17-10-2015;12.5341387;10;1;2015;10
;110502;12900;55.6955261;17-12-2015;12.527565;106;3;2015;12
;158199;11375;55.621109;23-01-2017;12.5739555;78;2;2017;1
;235144;14450;55.7069588;03-09-2018;12.5756493;76;3;2018;9
;11075;17000;55.6704788;04-02-2013;12.5735779;90;3;2013;2
;219679;3600;55.6440544;09-03-2018;12.5902843;13;1;2018;3
;171224;12200;55.6608429;02-06-2017;12.5030899;95;3;2017;6
;166775;11851.94;55.6841316;30-03-2017;12.4836121;101;4;2017;3
;185058;19985;55.7062798;08-01-2018;12.5769377;118;3;2018;1
;191993;4500;55.6862373;12-09-2017;12.591692;9;1;2017;9
;18853;12800;55.6513176;19-07-2013;12.543396;89;3;2013;7
;206662;5000;55.7078323;08-01-2018;12.5372019;30;1;2018;1
;234837;12200;55.6608429;13-08-2018;12.5030899;91;3;2018;8
;18959;6223;55.6824265;08-05-2013;12.5567894;55;1;2013;5
;45141;4700;55.6842194;01-06-2014;12.550024;67;3;2014;6
;2897;16000;55.6724319;27-02-2012;12.5861473;99;3;2012;2
;140220;14900;55.6486053;22-11-2016;12.5524931;102;4;2016;11
;128729;8697;55.6587982;20-05-2016;12.5932589;71;2;2016;5
;175291;5500;55.6758652;17-06-2017;12.4532394;55;1;2017;6
;118860;6000;55.6710663;10-03-2016;12.585;NA;1;2016;3
;184503;6000;55.6862373;06-08-2017;12.591692;12;1;2017;8
;145965;13600;55.6488571;19-10-2016;12.5520802;113;3;2016;10
;29707;10210;55.6593552;10-01-2014;12.6303797;86;2;2014;1
;127824;13850;55.6457024;20-05-2016;12.5516138;97;3;2016;5
;254450;25900;55.6718903;;12.5796804;148;3;1900;1
;112724;16588;55.650219;21-03-2016;12.5561752;91;3;2016;3
;50495;7950;55.7370148;08-07-2014;12.5092249;82;3;2014;7
;217607;9900;55.6690788;21-02-2018;12.4664402;85;3;2018;2
;68981;9100;55.7000237;01-12-2014;12.5457821;85;3;2014;12
;101180;3800;55.6895523;03-09-2015;12.5358257;14;1;2015;9
;191340;12000;55.6608429;12-09-2017;12.5030899;86;3;2017;9
;224771;NA;55.7054901;24-06-2018;12.4359903;155;NA;2018;6
;127555;10995;55.6617622;13-05-2016;12.4028645;93;3;2016;5
;205542;14000;55.6668777;16-04-2018;12.543932;72;3;2018;4
;216486;13250;55.6348305;28-11-2018;12.5797195;86;3;2018;11
;144297;13940;55.6216431;24-03-2017;12.5737162;123;3;2017;3
;69977;15500;55.67519;25-11-2014;12.5589476;101;4;2014;11
;79388;8500;55.6595726;09-02-2015;12.6123953;57;2;2015;2
;197026;16374;55.7062798;16-11-2017;12.5769377;97;4;2017;11
;240483;7575;55.6560707;30-10-2018;12.5029297;66;2;2018;10
;182840;17250;55.6856575;22-08-2017;12.481288;135;5;2017;8
;11368;8500;55.7096291;18-10-2012;12.5768661;58;2;2012;10
;167678;15103.43;55.6533966;21-04-2017;12.5478506;111;4;2017;4
;202600;25000;55.7451897;14-11-2017;12.5596142;250;9;2017;11
;48928;13500;55.6578026;24-06-2014;12.5101576;112;4;2014;6
;183982;4500;55.7578506;11-08-2017;12.5719557;11;1;2017;8
;34344;23000;55.6849518;02-04-2014;12.5901766;144;2;2014;4
;128869;13100;55.7274017;03-06-2016;12.4786539;102;4;2016;6
;175580;5700;55.6862373;20-06-2017;12.591692;19;1;2017;6
;128772;15754;55.6566849;28-06-2016;12.5928011;115;4;2016;6
;181629;11152.92;55.7069092;03-07-2017;12.5956802;71;2;2017;7
;210593;8411.69;55.6710663;11-01-2018;12.5013943;62;2;2018;1
;226379;13000;55.6977615;04-10-2018;12.50529;87;3;2018;10
;87321;23000;55.7258377;17-04-2015;12.5054779;152;7;2015;4
;87111;15500;55.6344795;30-04-2015;12.5776701;102;4;2015;4
;176491;15075;55.6652679;03-06-2017;12.5117874;105;3;2017;6
;104542;3200;55.7573586;24-09-2015;12.434145;13;1;2015;9
;98692;14290.96;55.6906281;05-08-2015;12.5209522;117;4;2015;8
;29783;2900;55.6999664;16-01-2014;12.5252151;15;1;2014;1
;173382;3500;55.6716728;12-06-2017;12.5754223;20;1;2017;6
;112442;36000;55.7348404;13-01-2016;12.569643;326;8;2016;1
;190629;6500;55.6837769;26-09-2017;12.58426;22;1;2017;9
;55843;13000;55.6352692;04-08-2014;12.5777359;99;3;2014;8
;245570;15665;55.6559334;12-12-2018;12.5529184;103;4;2018;12
;79202;23300;55.6811371;03-02-2015;12.5794983;174;5;2015;2
;230020;17500;55.7580719;02-07-2018;12.5697355;118;4;2018;7
;177201;14029;55.6551857;16-08-2017;12.5485439;91;3;2017;8
;128803;14316.33;55.6579552;04-08-2016;12.5928326;103;4;2016;8
;142685;17400;55.6486053;07-10-2016;12.5524931;120;4;2016;10
;224828;13750;55.6637993;06-06-2018;12.6246004;97;3;2018;6
;56487;4806;55.6951828;09-08-2014;12.4993429;58;2;2014;8
;173169;4500;55.6842232;14-05-2017;12.5249643;25;1;2017;5
;194553;17999;55.6856041;22-11-2017;12.5868044;96;4;2017;11
;129011;15995;55.6451569;29-08-2016;12.550005;92;4;2016;8
;82932;10500;55.6459122;09-03-2015;12.5512133;78;3;2015;3
;80371;15550;55.6538353;14-02-2015;12.5683355;135;4;2015;2
;114999;13600;55.6609688;06-01-2016;12.5631943;82;2;2016;1
;243794;12500;55.713913;07-12-2018;12.5742416;60;2;2018;12
;169667;4000;55.6862373;09-05-2017;12.591692;18;1;2017;5
;208259;5500;55.6823502;02-01-2018;12.5133362;25;1;2018;1
;223687;14128;55.6599617;06-12-2018;12.5720997;103;4;2018;12
;159851;18000;55.6601601;23-03-2017;12.5857916;115;4;2017;3
;233708;11012.08;55.7084808;31-07-2018;12.5307198;95;4;2018;7
;151195;16156;55.6612816;30-11-2016;12.5100403;145;4;2016;11
;185198;16500;55.6813965;29-08-2017;12.5811625;87;2;2017;8
;32473;2341;55.6923141;13-02-2014;12.5541983;6;1;2014;2
;113681;16900;55.6609688;23-05-2016;12.5631943;105;4;2016;5
;52101;7400;55.6725464;21-07-2014;12.5752802;71;2;2014;7
;9631;12500;55.6465225;25-09-2012;12.5515804;93;3;2012;9
;72113;11500;55.7411118;07-01-2015;12.4908466;87;3;2015;1
;59923;13900;55.6631126;16-09-2014;12.5742044;94;3;2014;9
;34525;3600;55.6959877;14-03-2014;12.5397339;15;1;2014;3
;174698;6000;55.7096291;17-05-2017;12.5768661;57;1;2017;5
;127171;4500;55.6730957;17-05-2016;12.4488077;15;1;2016;5
;128700;8736.67;55.6566849;20-05-2016;12.5928011;75;2;2016;5
;233404;15000;55.6746597;08-10-2018;12.4714336;151;6;2018;10
;174715;3500;55.6862373;30-05-2017;12.591692;15;1;2017;5
;212609;18000;55.6517372;05-02-2018;12.6299629;130;4;2018;2
;215067;21000;55.6508751;16-03-2018;12.5991888;137;4;2018;3
;92786;3000;55.7073212;14-06-2015;12.5736656;11;1;2015;6
;179961;16900;55.6856575;07-07-2017;12.481288;133;5;2017;7
;202074;12050;55.6653519;19-12-2017;12.6235104;67;2;2017;12
;97166;13100;55.6459122;06-08-2015;12.5512133;95;3;2015;8
;49860;12500;55.6499977;26-06-2014;12.5463934;100;3;2014;6
;144401;16071;55.7061958;11-10-2016;12.5751514;98;4;2016;10
;41356;3200;55.6995277;12-06-2014;12.5554419;18;1;2014;6
;117637;3800;55.6955223;29-01-2016;12.5392466;10;1;2016;1
;160281;15000;55.6490517;08-05-2017;12.5352726;84;2;2017;5
;221305;13038.5;55.6782303;19-04-2018;12.4959297;108;3;2018;4
;232323;20600;55.6567345;27-08-2018;12.5103149;127;5;2018;8
;150640;12500;55.7069893;20-12-2016;12.5819721;50;2;2016;12
;106573;11900;55.7136726;25-11-2015;12.5707922;100;3;2015;11
;112300;3826;55.6813545;15-12-2015;12.5162983;65;2;2015;12
;106978;16500;55.6591644;09-12-2015;12.5679169;60;2;2015;12
;214986;13750;55.7245903;29-06-2018;12.4744501;109;NA;2018;6
;46606;11250;55.6646194;25-06-2014;12.4052858;114;4;2014;6
;137474;3500;55.6716957;11-08-2016;12.5545664;12;1;2016;8
;69611;4500;55.6715927;20-11-2014;12.5929403;15;1;2014;11
;165516;4000;55.6854935;17-03-2017;12.5500383;9;1;2017;3
;211735;15636;55.694931;17-01-2018;12.5553169;95;4;2018;1
;207639;5200;55.6862373;23-12-2017;12.591692;20;1;2017;12
;189952;23500;55.6674614;11-01-2018;12.5391006;152;4;2018;1
;178578;8800;55.6856575;23-06-2017;12.481288;40;1;2017;6
;205639;6000;55.6862373;12-02-2018;12.591692;22;1;2018;2
;100401;5000;55.6690254;19-08-2015;12.5499763;60;1;2015;8
;38691;3792;55.7024765;13-05-2014;12.5833998;85;4;2014;5
;92592;4300;55.6632652;01-07-2015;12.5178642;12;1;2015;7
;119755;13660;55.6524849;14-03-2016;12.5179777;117;4;2016;3
;234185;13900;55.7085075;19-11-2018;12.5843744;84;3;2018;11
;203614;13900;55.6453972;14-03-2018;12.5499783;102;3;2018;3
;179468;11300;55.6612015;18-06-2017;12.6192789;67;2;2017;6
;82140;22000;55.6849518;13-04-2015;12.5901766;135;5;2015;4
;64004;6750;55.6791878;06-10-2014;12.5267782;42;1;2014;10
;139937;30000;55.6490517;01-11-2016;12.5352726;165;5;2016;11
;161905;4000;55.6862373;20-02-2017;12.591692;12;1;2017;2
;168898;18654;55.6491394;12-07-2017;12.5527077;119;4;2017;7
;66155;2650;55.7001915;20-10-2014;12.577631;17;1;2014;10
01-05-2019;246706;18250;55.6452866;;12.5492182;144;4;2019;5
;94026;3500;55.7192841;01-07-2015;12.5570536;25;1;2015;7
;249133;20000;55.6349716;;12.5810003;159;6;1900;1
;100414;4000;55.6780205;16-09-2015;12.4984083;9;1;2015;9
;124989;4344;55.6813545;23-05-2016;12.5162983;79;3;2016;5
;232141;14431.36;55.6855392;30-07-2018;12.6156502;88;3;2018;7
;158706;3500;55.7091103;18-02-2017;12.5261955;20;1;2017;2
;178020;12900;55.6655159;03-07-2017;12.5564556;95;3;2017;7
;72875;6000;55.6965561;17-12-2014;12.5718031;55;2;2014;12
;214946;19000;55.6484642;06-03-2018;12.5525227;97;4;2018;3
;245842;4000;55.6965027;07-01-2019;12.4821663;16;1;2019;1
;212608;13000;55.6613464;23-03-2018;12.5866194;80;2;2018;3
;188131;5000;55.7024345;22-08-2017;12.5242968;50;1;2017;8
;34696;42000;55.7537231;30-06-2014;12.5664845;388;11;2014;6
;251996;12545;55.6591644;;12.608345;62;3;1900;1
;134780;6155.75;55.7235031;05-07-2016;12.4377851;73;2;2016;7
;217684;5000;55.6711082;05-03-2018;12.5586843;11;1;2018;3
;168073;12563;55.6490517;07-04-2017;12.5352726;90;3;2017;4
;192425;11625;55.7092323;18-09-2017;12.562417;93;3;2017;9
;62793;3000;55.6980171;29-09-2014;12.5498457;12;1;2014;9
;177172;12688;55.6490517;06-06-2017;12.5352726;87;3;2017;6
;250156;17000;55.6508751;08-02-2019;12.5991888;117;3;2019;2
;239009;9900;55.6594315;08-10-2018;12.5146999;73;1;2018;10
;94974;5000;55.6884613;08-07-2015;12.5280981;12;1;2015;7
;214095;15500;55.6274757;01-07-2018;12.4599304;127;4;2018;7
;162390;13500;55.6728554;25-02-2017;12.5030499;107;4;2017;2
;172316;14500;55.659729;01-06-2017;12.5143566;115;4;2017;6
;31752;10266.71;55.6349487;22-01-2014;12.574152;92;3;2014;1
;219829;4200;55.6823502;18-03-2018;12.5133362;9;1;2018;3
